[2024-10-02 11:36:28] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css
[2024-10-02 11:36:28] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/svg-with-js.css
[2024-10-02 11:36:28] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/svg-with-js.min.css
[2024-10-02 11:36:28] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.css
[2024-10-02 11:36:28] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/FontAwesome.otf
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/js/brands.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/js/regular.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/js/solid.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/json/brands.json
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/json/regular.json
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/json/solid.json
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/migration/mapping.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/hover/hover.css
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/hover/hover.min.css
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/imagesloaded/imagesloaded.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/inline-editor/js/inline-editor.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/jquery-easing/jquery-easing.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/jquery-hover-intent/jquery-hover-intent.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/nouislider/nouislider.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/nouislider/nouislider.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/nprogress/nprogress.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/nprogress/nprogress.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/perfect-scrollbar/js/perfect-scrollbar.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/pickr/pickr.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/pickr/themes/monolith.min.css
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/share-link/share-link.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.css
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/swiper/swiper.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.css
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/tipsy/tipsy.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/tipsy/tipsy.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/waypoints/waypoints-for-editor.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/0e842fae60df2bcb2a30.bundle.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/152486453d0e39071cdb.bundle.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/2f08057553c95b827d30.bundle.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/343f4c6fd2ee68785472.bundle.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/46e544e5863270fc32f2.bundle.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/4748df03726015eef04f.bundle.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/5975ee58d21883e10a11.bundle.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/5975ee58d21883e10a11.bundle.min.js.LICENSE.txt
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/7dc832afac0230c2012d.bundle.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/9c42cff515a6191fddaf.bundle.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/a730ee9caa710006b307.bundle.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/accordion.8799675460c73eb48972.bundle.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/accordion.c16b88b2e8a0c50189bc.bundle.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin-feedback.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin-feedback.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin-modules.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin-modules.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin-modules.min.js.LICENSE.txt
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin-notifications.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin-notifications.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin-top-bar.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin-top-bar.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/admin.min.js.LICENSE.txt
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-admin.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-admin.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-admin.min.js.LICENSE.txt
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-gutenberg.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-gutenberg.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-gutenberg.min.js.LICENSE.txt
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-layout.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-layout.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-layout.min.js.LICENSE.txt
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-media-library.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-media-library.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai-media-library.min.js.LICENSE.txt
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai.min.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/ai.min.js.LICENSE.txt
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/alert.c3c6a3fdf4745bd26b7f.bundle.js
[2024-10-02 11:36:29] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://tidmo2.local/wp-content/plugins/elementor/assets/js/alert.cbc2a0fee74ee3ed0419.bundle.min.js
